title,video_link,views,date_time,img_link
"Calculate power (x,y) using recursion | GeeksforGeeks",/watch?v=rOs6t7FS4xk,24K views,4 years ago,https://i.ytimg.com/vi/rOs6t7FS4xk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBZsl_2mAeDqV1I673FxivG19G-gA
Operations on struct variables in C | GeeksforGeeks,/watch?v=KHDnKkSediE,1.8K views,4 years ago,https://i.ytimg.com/vi/KHDnKkSediE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBE1zE7iSpmBe5tJmyUW4LB7G7AJQ
Go Programming Language | Variables In GO | GeeksforGeeks,/watch?v=vpjRF0FHRFk,360 views,4 years ago,https://i.ytimg.com/vi/vpjRF0FHRFk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_Z4tg9uVQCNa8JCB0CoZyJaYzqg
Types in Go (Go Programming)| GeeksforGeeks,/watch?v=vhysIDumk2U,583 views,4 years ago,https://i.ytimg.com/vi/vhysIDumk2U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkl300rxmMT974T0FACpW6kPxiNg
Pointer vs Array (C Programming) | GeeksforGeeks,/watch?v=8dUZpFKvKG0,6.2K views,4 years ago,https://i.ytimg.com/vi/8dUZpFKvKG0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDO3XgmK3KeBT9SOETO-YMOFUmGTA
restrict keyword in C (C Programming) | GeeksforGeeks,/watch?v=ohXjzvcX6Ic,6.2K views,4 years ago,https://i.ytimg.com/vi/ohXjzvcX6Ic/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6PPl0u9jf9xi1XC2GdvWcx_kzdQ
Void Pointer in C | GeeksforGeeks,/watch?v=9dkVR-qunnw,11K views,4 years ago,https://i.ytimg.com/vi/9dkVR-qunnw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_0EGtxbj4EOF9NL-SSOC1ph1O1g
Thread Scheduler & Thread Priority | GeeksforGeeks,/watch?v=7q22vVYKpnQ,20K views,4 years ago,https://i.ytimg.com/vi/7q22vVYKpnQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCq2ZRbus2VVMlvVPWRZkCo44Trvg
Functions that are executed before and after main() in C | GeeksforGeeks,/watch?v=ETF6u22NjOI,3.1K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Functions in C / C++ | GeeksforGeeks,/watch?v=dfpCveipYRQ,13K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Find nth fibonacci no. using recursive technique. | GeeksforGeeks,/watch?v=4GMh0MfCiqE,55K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
"Recursive O(logy) function for pow(x,y) | GeeksforGeeks",/watch?v=2a_Snu8qjko,4.7K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
DSA Online Course | GeeksforGeeks,/watch?v=BnJWi0E3Mv0,69K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Lets Create Threads (JAVA) | GeeksforGeeks,/watch?v=kviGixevLNA,12K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Introduction to Multithreading  (JAVA) | GeeksforGeeks,/watch?v=J_7FtjWgoC4,42K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
How to declare a pointer to a function? | GeeksforGeeks,/watch?v=eEHzPJrhK7g,4.2K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
"Difference between const char *p, char * const p and const char * const p | GeeksforGeeks",/watch?v=hbncWGZ8tDg,7.4K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Digital Image Processing INTRODUCTION | GeeksforGeeks,/watch?v=F7NSNnd8-Ao,32K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Pointer to an Array PART - 2 | GeeksforGeeks,/watch?v=xmemQ1ka3uo,3.2K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Pointer to an Array PART - 1 | GeeksforGeeks,/watch?v=jYuqC9UD4GI,14K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linear Search vs Binary Search | GeeksforGeeks,/watch?v=qBGLYzFF1aQ,42K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Downloading and Installing Go and Working with packages. | GeeksforGeeks,/watch?v=ApZiFdS6l54,1.8K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
An Uncommon representation of array elements | GeeksforGeeks,/watch?v=Uw_TtJQyrwk,2.9K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
"Dangling, Void , Null and Wild Pointers | GeeksforGeeks",/watch?v=uvw5bZZT3pM,20K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Downloading and Storing Packages In Go | GeeksforGeeks,/watch?v=oBjUUF054w8,275 views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
"Dereference, Reference | GeeksforGeeks",/watch?v=Sqmo6qadIDE,11K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Why C treats array parameters as pointers? | GeeksforGeeks,/watch?v=yI3jxhfyghA,5.6K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | tr command | GeeksforGeeks,/watch?v=iNWdEWWYo50,24K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | uniq command | GeeksforGeeks,/watch?v=k2k1LaKsAWI,15K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
GRE Test Series | GeeksforGeeks,/watch?v=pS5Pb6uBbRE,2.5K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Pointers in C Basic | GeeksforGeeks,/watch?v=qcWQ1AmmNWI,48K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Double Pointer (Pointer to Pointer) in C | GeeksforGeeks,/watch?v=ahKfY1EsWd8,57K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | sort command  GeeksforGeeks,/watch?v=fEx5rnbDKO4,36K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | paste command | GeeksforGeeks,/watch?v=ilV6dcTJzzE,12K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | cut command | Splitting a file vertically | GeeksforGeeks,/watch?v=eHGCxEVlHd0,43K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | Print line between M and N lines head and tail combined | GeeksforGeeks,/watch?v=tMXF-YKyP0w,3.9K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | tail command | GeeksforGeeks,/watch?v=1pD28tFgAb8,15K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
System Design | GeeksforGeeks,/watch?v=b-P-auApWEk,4.3K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | head command | GeeksforGeeks,/watch?v=ZZACz-filWU,10K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Mr. Sandeep Jain explaining Array Traversal Concept | GeeksforGeeks,/watch?v=vgq1gDrXlsk,7.7K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
"Analysis of Algorithms | Set 2 (Worst, Average and Best Cases) | GeeksforGeeks",/watch?v=rlZpZ8es_6k,32K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Python | Pandas dataframe.round() | GeeksforGeeks,/watch?v=rOnKa_tzV04,3.7K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Python | Pandas dataframe.skew() | GeeksforGeeks,/watch?v=wbDxmlpV3t0,6.4K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Python | Pandas dataframe.subtract() | GeeksforGeeks,/watch?v=yHR-ZUmmrQQ,8K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Python | Pandas dataframe.sub() | GeeksforGeeks,/watch?v=A3xrtPHMrM8,966 views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Python | Pandas dataframe.aggregate() | GeeksforGeeks,/watch?v=RCLtgM2LLhs,2.8K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Python | Pandas dataframe.add() | GeeksforGeeks,/watch?v=zYmQ3D-HDqY,1.2K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Geek of the Year 18 in Content Writing- Raj | GeeksforGeeks,/watch?v=inEhAV6rdxg,14K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Python | Pandas dataframe.sort_index() | GeeksforGeeks,/watch?v=uxPYPnxI9N0,1.3K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Python | Pandas dataframe.replace() | GeeksforGeeks,/watch?v=Z2dy-U9rKxk,4.4K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | Pipe and tee | GeeksforGeeks,/watch?v=19mmVar-s5Y,20K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
"Linux Tutorials | cmp, diff and comm commands | GeeksforGeeks",/watch?v=0k6obEKGTyk,28K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | file and wc commands | GeeksforGeeks,/watch?v=A9411dSJYRk,9.5K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | mv-Renaming and moving files | GeeksforGeeks,/watch?v=gBScrrFHMT4,8.1K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | rm - Removing a file | GeeksforGeeks,/watch?v=gcE5QvggzL4,5.4K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | cp - Copying a File | GeeksforGeeks,/watch?v=ngx4G10XY2s,15K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | cat - A versatile command | GeeksforGeeks,/watch?v=exj5WMUJ11g,13K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | bc - The Calculator | GeeksforGeeks,/watch?v=_UwhS0IvwQk,17K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Geek of the Year '18 - Videos category | GeeksforGeeks,/watch?v=fwPWgUnW5I8,2.6K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Asymptotic Analysis (Analysis of Algorithms) | Set 1 | GeeksforGeeks,/watch?v=QJMtPlYPQTA,39K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | General Purpose Utilities | GeeksforGeeks,/watch?v=g6cPFj9ptdc,10K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | About the user and the terminal | GeeksforGeeks,/watch?v=WnjofnvIIvg,8.1K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | The ls command | GeeksforGeeks,/watch?v=C1btVko0CVE,25K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | Commands in Linux when things go wrong | GeeksforGeeks,/watch?v=7zG1RAVcrKM,4.1K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | Getting Help and Escaping | GeeksforGeeks,/watch?v=USMVhdydb4Y,5.5K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | Working with Directories | GeeksforGeeks,/watch?v=JCMRlMptRus,5.3K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Geeks Classes DSA | GeeksforGeeks,/watch?v=uChO9W2SoMI,4.7K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | Linux Directory Structure | GeeksforGeeks,/watch?v=yWiUPWHljWg,9.6K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | The File System | GeeksforGeeks,/watch?v=JwgTeXfQdIg,10K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | Command Usage | GeeksforGeeks,/watch?v=L5_ZzpR9jaU,8.5K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | Basic Commands | GeeksforGeeks,/watch?v=fqILqtWcqh8,12K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | Linux Architecture | GeeksforGeeks,/watch?v=maupflAJdQ4,41K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Strings| Find last index of a character in a string | GeeksforGeeks,/watch?v=NaFoyESu2cY,2.4K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Linux Tutorials | Getting Started | Introduction | GeeksforGeeks,/watch?v=0EDwEQoui_g,27K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Find position of the given number among the numbers made of 4 and 7 | GeeksforGeeks,/watch?v=R8r5Z4Ku1vw,3.8K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Python | Pandas dataframe.notna() | GeeksforGeeks,/watch?v=KJ8cm4HtQc0,871 views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Python | Pandas dataframe.notnull() | GeeksforGeeks,/watch?v=YpXUoVnG1is,1.1K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Fundamentals of Programmin in C |  Free Course by GeeksforGeeks,/watch?v=HMAwoMt3kek,15K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Fork Python | GeeksforGeeks,/watch?v=qa3X1i4noYg,12K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Video Internship at GeeksforGeeks (Work from Home) | How to start?,/watch?v=dWgH58SwrIQ,7.5K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
gOOGLE cASE of a given sentence | GeeksforGeeks,/watch?v=qbjGyfa5qoc,1.7K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Sums of ASCII values of each word in a sentence | GeeksforGeeks,/watch?v=B3dghSG2R-Y,4.1K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Camel case of a given sentence | GeeksforGeeks,/watch?v=okegGKuR5RI,6.1K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Program to print characters present at prime indexes in a given string | GeeksforGeeks,/watch?v=luBTP8zRqMo,1.7K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Split a sentence into words in C++ | GeeksforGeeks,/watch?v=BUy-SE6ZWGM,40K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Function to copy string - strcpy implementation | GeeksforGeeks,/watch?v=6ICIyQTAxWM,2.4K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Remove Duplicate/Repeated words from String | GeeksforGeeks,/watch?v=dX8WiwMO5PU,14K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Panalphabetic window in a string | GeeksforGeeks,/watch?v=HQY36-Yymag,527 views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Reverse individual words | GeeksforGeeks,/watch?v=5eLHglr811U,6.1K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Convert String into Binary Sequence | GeeksforGeeks,/watch?v=0vgJghmGRJc,12K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
Minimum reduce operations to covert a given string into a palindrome | GeeksforGeeks,/watch?v=CmTUywvWzyk,6.7K views,4 years ago,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
